Code,Name,Catagory
S01012973,3364,Geo_ScottishIndexMultipleDep2020
S01011671,3365,Geo_ScottishIndexMultipleDep2020
S01007262,3366,Geo_ScottishIndexMultipleDep2020
S01008038,3367,Geo_ScottishIndexMultipleDep2020
S01011357,3368,Geo_ScottishIndexMultipleDep2020
S01007659,3369,Geo_ScottishIndexMultipleDep2020
S01007157,3370,Geo_ScottishIndexMultipleDep2020
S01010116,3371,Geo_ScottishIndexMultipleDep2020
S01010983,3372,Geo_ScottishIndexMultipleDep2020
S01010261,3373,Geo_ScottishIndexMultipleDep2020
S01013183,3374,Geo_ScottishIndexMultipleDep2020
S01006809,3375,Geo_ScottishIndexMultipleDep2020
S01010794,3376,Geo_ScottishIndexMultipleDep2020
S01010536,3377,Geo_ScottishIndexMultipleDep2020
S01013432,3378,Geo_ScottishIndexMultipleDep2020
S01008409,3379,Geo_ScottishIndexMultipleDep2020
S01011893,3380,Geo_ScottishIndexMultipleDep2020
S01012414,3381,Geo_ScottishIndexMultipleDep2020
S01012736,3382,Geo_ScottishIndexMultipleDep2020
S01008303,3383,Geo_ScottishIndexMultipleDep2020
S01011938,3384,Geo_ScottishIndexMultipleDep2020
S01011621,3385,Geo_ScottishIndexMultipleDep2020
S01011955,3386,Geo_ScottishIndexMultipleDep2020
S01013343,3387,Geo_ScottishIndexMultipleDep2020
S01011104,3388,Geo_ScottishIndexMultipleDep2020
S01012560,3389,Geo_ScottishIndexMultipleDep2020
S01007352,3390,Geo_ScottishIndexMultipleDep2020
S01006656,3391,Geo_ScottishIndexMultipleDep2020
S01012561,3392,Geo_ScottishIndexMultipleDep2020
S01007303,3393,Geo_ScottishIndexMultipleDep2020
S01008927,3394,Geo_ScottishIndexMultipleDep2020
S01013113,3395,Geo_ScottishIndexMultipleDep2020
S01011135,3396,Geo_ScottishIndexMultipleDep2020
S01010627,3397,Geo_ScottishIndexMultipleDep2020
S01011146,3398,Geo_ScottishIndexMultipleDep2020
S01009589,3399,Geo_ScottishIndexMultipleDep2020
S01009885,3400,Geo_ScottishIndexMultipleDep2020
S01011723,3401,Geo_ScottishIndexMultipleDep2020
S01011808,3402,Geo_ScottishIndexMultipleDep2020
S01012654,3403,Geo_ScottishIndexMultipleDep2020
S01009686,3404,Geo_ScottishIndexMultipleDep2020
S01007633,3405,Geo_ScottishIndexMultipleDep2020
S01007615,3406,Geo_ScottishIndexMultipleDep2020
S01009883,3407,Geo_ScottishIndexMultipleDep2020
S01012313,3408,Geo_ScottishIndexMultipleDep2020
S01006776,3409,Geo_ScottishIndexMultipleDep2020
S01007233,3410,Geo_ScottishIndexMultipleDep2020
S01009882,3521,Geo_ScottishIndexMultipleDep2020
S01012252,3522,Geo_ScottishIndexMultipleDep2020
S01009610,3523,Geo_ScottishIndexMultipleDep2020
S01011130,3524,Geo_ScottishIndexMultipleDep2020
S01011525,3525,Geo_ScottishIndexMultipleDep2020
S01009463,3526,Geo_ScottishIndexMultipleDep2020
S01006994,3527,Geo_ScottishIndexMultipleDep2020
S01010798,3528,Geo_ScottishIndexMultipleDep2020
S01007008,3529,Geo_ScottishIndexMultipleDep2020
S01010039,3530,Geo_ScottishIndexMultipleDep2020
S01007390,3531,Geo_ScottishIndexMultipleDep2020
S01009044,3532,Geo_ScottishIndexMultipleDep2020
S01007299,3533,Geo_ScottishIndexMultipleDep2020
S01009371,3534,Geo_ScottishIndexMultipleDep2020
S01012582,3535,Geo_ScottishIndexMultipleDep2020
S01013033,3536,Geo_ScottishIndexMultipleDep2020
S01011148,3537,Geo_ScottishIndexMultipleDep2020
S01010697,3538,Geo_ScottishIndexMultipleDep2020
S01008236,3539,Geo_ScottishIndexMultipleDep2020
S01010525,3540,Geo_ScottishIndexMultipleDep2020
S01012718,3541,Geo_ScottishIndexMultipleDep2020
S01009092,3542,Geo_ScottishIndexMultipleDep2020
S01010708,3543,Geo_ScottishIndexMultipleDep2020
S01006993,3544,Geo_ScottishIndexMultipleDep2020
S01012926,3545,Geo_ScottishIndexMultipleDep2020
S01007375,3546,Geo_ScottishIndexMultipleDep2020
S01010744,3547,Geo_ScottishIndexMultipleDep2020
S01007267,3548,Geo_ScottishIndexMultipleDep2020
S01012695,3549,Geo_ScottishIndexMultipleDep2020
S01010260,3550,Geo_ScottishIndexMultipleDep2020
S01012794,3551,Geo_ScottishIndexMultipleDep2020
S01011652,3552,Geo_ScottishIndexMultipleDep2020
S01011048,3553,Geo_ScottishIndexMultipleDep2020
S01006642,3554,Geo_ScottishIndexMultipleDep2020
S01009046,3555,Geo_ScottishIndexMultipleDep2020
S01011073,3556,Geo_ScottishIndexMultipleDep2020
S01012851,3557,Geo_ScottishIndexMultipleDep2020
S01009406,3558,Geo_ScottishIndexMultipleDep2020
S01010269,3559,Geo_ScottishIndexMultipleDep2020
S01007115,3560,Geo_ScottishIndexMultipleDep2020
S01011868,3561,Geo_ScottishIndexMultipleDep2020
S01009088,3562,Geo_ScottishIndexMultipleDep2020
S01012340,3563,Geo_ScottishIndexMultipleDep2020
S01007740,3564,Geo_ScottishIndexMultipleDep2020
S01012450,3565,Geo_ScottishIndexMultipleDep2020
S01009282,3566,Geo_ScottishIndexMultipleDep2020
S01012873,3567,Geo_ScottishIndexMultipleDep2020
S01009654,3568,Geo_ScottishIndexMultipleDep2020
S01009488,3569,Geo_ScottishIndexMultipleDep2020
S01010002,3570,Geo_ScottishIndexMultipleDep2020
S01012016,3571,Geo_ScottishIndexMultipleDep2020
S01006740,3572,Geo_ScottishIndexMultipleDep2020
S01010082,3573,Geo_ScottishIndexMultipleDep2020
S01010074,3574,Geo_ScottishIndexMultipleDep2020
S01013148,3575,Geo_ScottishIndexMultipleDep2020
S01007182,3576,Geo_ScottishIndexMultipleDep2020
S01013040,3577,Geo_ScottishIndexMultipleDep2020
S01007133,3578,Geo_ScottishIndexMultipleDep2020
S01008255,3579,Geo_ScottishIndexMultipleDep2020
S01007354,3580,Geo_ScottishIndexMultipleDep2020
S01007681,3581,Geo_ScottishIndexMultipleDep2020
S01007671,3582,Geo_ScottishIndexMultipleDep2020
S01012937,3583,Geo_ScottishIndexMultipleDep2020
S01009019,3584,Geo_ScottishIndexMultipleDep2020
S01008172,3585,Geo_ScottishIndexMultipleDep2020
S01010474,3586,Geo_ScottishIndexMultipleDep2020
S01009247,3587,Geo_ScottishIndexMultipleDep2020
S01008996,3588,Geo_ScottishIndexMultipleDep2020
S01008733,3589,Geo_ScottishIndexMultipleDep2020
S01007020,3590,Geo_ScottishIndexMultipleDep2020
S01008189,3591,Geo_ScottishIndexMultipleDep2020
S01007311,3592,Geo_ScottishIndexMultipleDep2020
S01007154,3593,Geo_ScottishIndexMultipleDep2020
S01006878,3594,Geo_ScottishIndexMultipleDep2020
S01011087,3595,Geo_ScottishIndexMultipleDep2020
S01007562,3596,Geo_ScottishIndexMultipleDep2020
S01013465,3597,Geo_ScottishIndexMultipleDep2020
S01013194,3598,Geo_ScottishIndexMultipleDep2020
S01007591,3599,Geo_ScottishIndexMultipleDep2020
S01013352,3600,Geo_ScottishIndexMultipleDep2020
S01011936,3601,Geo_ScottishIndexMultipleDep2020
S01007979,3602,Geo_ScottishIndexMultipleDep2020
S01006750,3603,Geo_ScottishIndexMultipleDep2020
S01012872,3604,Geo_ScottishIndexMultipleDep2020
S01007959,3605,Geo_ScottishIndexMultipleDep2020
S01007613,3606,Geo_ScottishIndexMultipleDep2020
S01008529,3607,Geo_ScottishIndexMultipleDep2020
S01009710,3608,Geo_ScottishIndexMultipleDep2020
S01007559,3609,Geo_ScottishIndexMultipleDep2020
S01013461,3610,Geo_ScottishIndexMultipleDep2020
S01011388,3611,Geo_ScottishIndexMultipleDep2020
S01012787,3612,Geo_ScottishIndexMultipleDep2020
S01010684,3613,Geo_ScottishIndexMultipleDep2020
S01011108,3614,Geo_ScottishIndexMultipleDep2020
S01007205,3615,Geo_ScottishIndexMultipleDep2020
S01009995,3616,Geo_ScottishIndexMultipleDep2020
S01009049,3617,Geo_ScottishIndexMultipleDep2020
S01012384,3618,Geo_ScottishIndexMultipleDep2020
S01007549,3619,Geo_ScottishIndexMultipleDep2020
S01009680,3620,Geo_ScottishIndexMultipleDep2020
S01013364,3621,Geo_ScottishIndexMultipleDep2020
S01011688,3622,Geo_ScottishIndexMultipleDep2020
S01011733,3623,Geo_ScottishIndexMultipleDep2020
S01006807,3624,Geo_ScottishIndexMultipleDep2020
S01010832,3625,Geo_ScottishIndexMultipleDep2020
S01010568,3626,Geo_ScottishIndexMultipleDep2020
S01012423,3627,Geo_ScottishIndexMultipleDep2020
S01012622,3628,Geo_ScottishIndexMultipleDep2020
S01013054,3629,Geo_ScottishIndexMultipleDep2020
S01009483,3630,Geo_ScottishIndexMultipleDep2020
S01009134,3741,Geo_ScottishIndexMultipleDep2020
S01010268,3742,Geo_ScottishIndexMultipleDep2020
S01011709,3743,Geo_ScottishIndexMultipleDep2020
S01008467,3744,Geo_ScottishIndexMultipleDep2020
S01007204,3745,Geo_ScottishIndexMultipleDep2020
S01012913,3746,Geo_ScottishIndexMultipleDep2020
S01009904,3747,Geo_ScottishIndexMultipleDep2020
S01010868,3748,Geo_ScottishIndexMultipleDep2020
S01007322,3749,Geo_ScottishIndexMultipleDep2020
S01012271,3750,Geo_ScottishIndexMultipleDep2020
S01012467,3751,Geo_ScottishIndexMultipleDep2020
S01009667,3752,Geo_ScottishIndexMultipleDep2020
S01006738,3753,Geo_ScottishIndexMultipleDep2020
S01009042,3754,Geo_ScottishIndexMultipleDep2020
S01010963,3755,Geo_ScottishIndexMultipleDep2020
S01010695,3756,Geo_ScottishIndexMultipleDep2020
S01011170,3757,Geo_ScottishIndexMultipleDep2020
S01007044,3758,Geo_ScottishIndexMultipleDep2020
S01011859,3759,Geo_ScottishIndexMultipleDep2020
S01009608,3760,Geo_ScottishIndexMultipleDep2020
S01007525,3761,Geo_ScottishIndexMultipleDep2020
S01011307,3762,Geo_ScottishIndexMultipleDep2020
S01010387,3763,Geo_ScottishIndexMultipleDep2020
S01008286,3764,Geo_ScottishIndexMultipleDep2020
S01012354,3765,Geo_ScottishIndexMultipleDep2020
S01007246,3766,Geo_ScottishIndexMultipleDep2020
S01008413,3767,Geo_ScottishIndexMultipleDep2020
S01011355,3768,Geo_ScottishIndexMultipleDep2020
S01009662,3769,Geo_ScottishIndexMultipleDep2020
S01006529,3770,Geo_ScottishIndexMultipleDep2020
S01007571,3771,Geo_ScottishIndexMultipleDep2020
S01009115,3772,Geo_ScottishIndexMultipleDep2020
S01009251,3773,Geo_ScottishIndexMultipleDep2020
S01007598,3774,Geo_ScottishIndexMultipleDep2020
S01010510,3775,Geo_ScottishIndexMultipleDep2020
S01007778,3776,Geo_ScottishIndexMultipleDep2020
S01008658,3777,Geo_ScottishIndexMultipleDep2020
S01013253,3778,Geo_ScottishIndexMultipleDep2020
S01010073,3779,Geo_ScottishIndexMultipleDep2020
S01012022,3780,Geo_ScottishIndexMultipleDep2020
S01010764,3781,Geo_ScottishIndexMultipleDep2020
S01008661,3782,Geo_ScottishIndexMultipleDep2020
S01012270,3783,Geo_ScottishIndexMultipleDep2020
S01006547,3784,Geo_ScottishIndexMultipleDep2020
S01010516,3785,Geo_ScottishIndexMultipleDep2020
S01010509,3786,Geo_ScottishIndexMultipleDep2020
S01012274,3787,Geo_ScottishIndexMultipleDep2020
S01010679,3788,Geo_ScottishIndexMultipleDep2020
S01009555,3789,Geo_ScottishIndexMultipleDep2020
S01007822,3790,Geo_ScottishIndexMultipleDep2020
S01009218,3791,Geo_ScottishIndexMultipleDep2020
S01009372,3792,Geo_ScottishIndexMultipleDep2020
S01012290,3793,Geo_ScottishIndexMultipleDep2020
S01007034,3794,Geo_ScottishIndexMultipleDep2020
S01012397,3795,Geo_ScottishIndexMultipleDep2020
S01008465,3796,Geo_ScottishIndexMultipleDep2020
S01007597,3797,Geo_ScottishIndexMultipleDep2020
S01009345,3798,Geo_ScottishIndexMultipleDep2020
S01009470,3799,Geo_ScottishIndexMultipleDep2020
S01008980,3800,Geo_ScottishIndexMultipleDep2020
S01010749,3801,Geo_ScottishIndexMultipleDep2020
S01012317,3802,Geo_ScottishIndexMultipleDep2020
S01007899,3803,Geo_ScottishIndexMultipleDep2020
S01011100,3804,Geo_ScottishIndexMultipleDep2020
S01009520,3805,Geo_ScottishIndexMultipleDep2020
S01010701,3806,Geo_ScottishIndexMultipleDep2020
S01007632,3807,Geo_ScottishIndexMultipleDep2020
S01013045,3808,Geo_ScottishIndexMultipleDep2020
S01007312,3809,Geo_ScottishIndexMultipleDep2020
S01009993,3810,Geo_ScottishIndexMultipleDep2020
S01010693,3811,Geo_ScottishIndexMultipleDep2020
S01012989,3812,Geo_ScottishIndexMultipleDep2020
S01012721,3813,Geo_ScottishIndexMultipleDep2020
S01012409,3814,Geo_ScottishIndexMultipleDep2020
S01008678,3815,Geo_ScottishIndexMultipleDep2020
S01007324,3816,Geo_ScottishIndexMultipleDep2020
S01008767,3817,Geo_ScottishIndexMultipleDep2020
S01007338,3818,Geo_ScottishIndexMultipleDep2020
S01008274,3819,Geo_ScottishIndexMultipleDep2020
S01012188,3820,Geo_ScottishIndexMultipleDep2020
S01010553,3821,Geo_ScottishIndexMultipleDep2020
S01013268,3822,Geo_ScottishIndexMultipleDep2020
S01007560,3823,Geo_ScottishIndexMultipleDep2020
S01007029,3824,Geo_ScottishIndexMultipleDep2020
S01012413,3825,Geo_ScottishIndexMultipleDep2020
S01013193,3826,Geo_ScottishIndexMultipleDep2020
S01007819,3827,Geo_ScottishIndexMultipleDep2020
S01006810,3828,Geo_ScottishIndexMultipleDep2020
S01013476,3829,Geo_ScottishIndexMultipleDep2020
S01013437,3830,Geo_ScottishIndexMultipleDep2020
S01010662,3831,Geo_ScottishIndexMultipleDep2020
S01010964,3832,Geo_ScottishIndexMultipleDep2020
S01008692,3833,Geo_ScottishIndexMultipleDep2020
S01006528,3834,Geo_ScottishIndexMultipleDep2020
S01012309,3835,Geo_ScottishIndexMultipleDep2020
S01007043,3836,Geo_ScottishIndexMultipleDep2020
S01009045,3837,Geo_ScottishIndexMultipleDep2020
S01013303,3838,Geo_ScottishIndexMultipleDep2020
S01007298,3839,Geo_ScottishIndexMultipleDep2020
S01011857,3840,Geo_ScottishIndexMultipleDep2020
S01007531,3841,Geo_ScottishIndexMultipleDep2020
S01009034,3842,Geo_ScottishIndexMultipleDep2020
S01011690,3843,Geo_ScottishIndexMultipleDep2020
S01007561,3844,Geo_ScottishIndexMultipleDep2020
S01010973,3845,Geo_ScottishIndexMultipleDep2020
S01009015,3846,Geo_ScottishIndexMultipleDep2020
S01013042,3847,Geo_ScottishIndexMultipleDep2020
S01007282,3848,Geo_ScottishIndexMultipleDep2020
S01007589,3849,Geo_ScottishIndexMultipleDep2020
S01007332,3850,Geo_ScottishIndexMultipleDep2020
S01012227,3851,Geo_ScottishIndexMultipleDep2020
S01011068,3852,Geo_ScottishIndexMultipleDep2020
S01010807,3853,Geo_ScottishIndexMultipleDep2020
S01007634,3854,Geo_ScottishIndexMultipleDep2020
S01008484,3855,Geo_ScottishIndexMultipleDep2020
S01008719,3856,Geo_ScottishIndexMultipleDep2020
S01012412,3857,Geo_ScottishIndexMultipleDep2020
S01010476,3858,Geo_ScottishIndexMultipleDep2020
S01006835,3859,Geo_ScottishIndexMultipleDep2020
S01012681,3860,Geo_ScottishIndexMultipleDep2020
S01010382,3861,Geo_ScottishIndexMultipleDep2020
S01007280,3862,Geo_ScottishIndexMultipleDep2020
S01012379,3863,Geo_ScottishIndexMultipleDep2020
S01008249,3864,Geo_ScottishIndexMultipleDep2020
S01009330,3865,Geo_ScottishIndexMultipleDep2020
S01012984,3866,Geo_ScottishIndexMultipleDep2020
S01010837,3867,Geo_ScottishIndexMultipleDep2020
S01008469,3868,Geo_ScottishIndexMultipleDep2020
S01013294,3869,Geo_ScottishIndexMultipleDep2020
S01007019,3870,Geo_ScottishIndexMultipleDep2020
S01010840,3871,Geo_ScottishIndexMultipleDep2020
S01007380,3872,Geo_ScottishIndexMultipleDep2020
S01007404,3873,Geo_ScottishIndexMultipleDep2020
S01008215,3874,Geo_ScottishIndexMultipleDep2020
S01008771,3875,Geo_ScottishIndexMultipleDep2020
S01007593,3876,Geo_ScottishIndexMultipleDep2020
S01009712,3877,Geo_ScottishIndexMultipleDep2020
S01007111,3878,Geo_ScottishIndexMultipleDep2020
S01012334,3879,Geo_ScottishIndexMultipleDep2020
S01011356,3880,Geo_ScottishIndexMultipleDep2020
S01012001,3881,Geo_ScottishIndexMultipleDep2020
S01010670,3882,Geo_ScottishIndexMultipleDep2020
S01011123,3883,Geo_ScottishIndexMultipleDep2020
S01010508,3884,Geo_ScottishIndexMultipleDep2020
S01009737,3885,Geo_ScottishIndexMultipleDep2020
S01007691,3886,Geo_ScottishIndexMultipleDep2020
S01010237,3887,Geo_ScottishIndexMultipleDep2020
S01006646,3888,Geo_ScottishIndexMultipleDep2020
S01007361,3889,Geo_ScottishIndexMultipleDep2020
S01012531,3890,Geo_ScottishIndexMultipleDep2020
S01007651,3891,Geo_ScottishIndexMultipleDep2020
S01012358,3892,Geo_ScottishIndexMultipleDep2020
S01009481,3893,Geo_ScottishIndexMultipleDep2020
S01007268,3894,Geo_ScottishIndexMultipleDep2020
S01011972,3895,Geo_ScottishIndexMultipleDep2020
S01009182,3896,Geo_ScottishIndexMultipleDep2020
S01007328,3897,Geo_ScottishIndexMultipleDep2020
S01007892,3898,Geo_ScottishIndexMultipleDep2020
S01012061,3899,Geo_ScottishIndexMultipleDep2020
S01011000,3900,Geo_ScottishIndexMultipleDep2020
S01007273,3901,Geo_ScottishIndexMultipleDep2020
S01010621,3902,Geo_ScottishIndexMultipleDep2020
S01010968,3903,Geo_ScottishIndexMultipleDep2020
S01013357,3904,Geo_ScottishIndexMultipleDep2020
S01009084,3905,Geo_ScottishIndexMultipleDep2020
S01007279,3906,Geo_ScottishIndexMultipleDep2020
S01009260,3907,Geo_ScottishIndexMultipleDep2020
S01009448,3908,Geo_ScottishIndexMultipleDep2020
S01010713,3909,Geo_ScottishIndexMultipleDep2020
S01011963,3910,Geo_ScottishIndexMultipleDep2020
S01006752,3911,Geo_ScottishIndexMultipleDep2020
S01007353,3912,Geo_ScottishIndexMultipleDep2020
S01006510,3913,Geo_ScottishIndexMultipleDep2020
S01013108,3914,Geo_ScottishIndexMultipleDep2020
S01009962,3915,Geo_ScottishIndexMultipleDep2020
S01012441,3916,Geo_ScottishIndexMultipleDep2020
S01010091,3917,Geo_ScottishIndexMultipleDep2020
S01012682,3918,Geo_ScottishIndexMultipleDep2020
S01009151,3919,Geo_ScottishIndexMultipleDep2020
S01010506,3920,Geo_ScottishIndexMultipleDep2020
S01006582,3921,Geo_ScottishIndexMultipleDep2020
S01010552,3922,Geo_ScottishIndexMultipleDep2020
S01008248,3923,Geo_ScottishIndexMultipleDep2020
S01006554,3924,Geo_ScottishIndexMultipleDep2020
S01012002,3925,Geo_ScottishIndexMultipleDep2020
S01009304,3926,Geo_ScottishIndexMultipleDep2020
S01008808,3927,Geo_ScottishIndexMultipleDep2020
S01012063,3928,Geo_ScottishIndexMultipleDep2020
S01011364,3929,Geo_ScottishIndexMultipleDep2020
S01011884,3930,Geo_ScottishIndexMultipleDep2020
S01010722,3931,Geo_ScottishIndexMultipleDep2020
S01013405,3932,Geo_ScottishIndexMultipleDep2020
S01011669,3933,Geo_ScottishIndexMultipleDep2020
S01012845,3934,Geo_ScottishIndexMultipleDep2020
S01009122,3935,Geo_ScottishIndexMultipleDep2020
S01011314,3936,Geo_ScottishIndexMultipleDep2020
S01008490,3937,Geo_ScottishIndexMultipleDep2020
S01013404,3938,Geo_ScottishIndexMultipleDep2020
S01007276,3939,Geo_ScottishIndexMultipleDep2020
S01011342,3940,Geo_ScottishIndexMultipleDep2020
S01007904,3941,Geo_ScottishIndexMultipleDep2020
S01009274,3942,Geo_ScottishIndexMultipleDep2020
S01011982,3943,Geo_ScottishIndexMultipleDep2020
S01008232,3944,Geo_ScottishIndexMultipleDep2020
S01007653,3945,Geo_ScottishIndexMultipleDep2020
S01011932,3946,Geo_ScottishIndexMultipleDep2020
S01011329,3947,Geo_ScottishIndexMultipleDep2020
S01012936,3948,Geo_ScottishIndexMultipleDep2020
S01013333,3949,Geo_ScottishIndexMultipleDep2020
S01012305,3950,Geo_ScottishIndexMultipleDep2020
S01007372,3951,Geo_ScottishIndexMultipleDep2020
S01011611,3952,Geo_ScottishIndexMultipleDep2020
S01012008,3953,Geo_ScottishIndexMultipleDep2020
S01007100,3954,Geo_ScottishIndexMultipleDep2020
S01011030,3955,Geo_ScottishIndexMultipleDep2020
S01007056,3956,Geo_ScottishIndexMultipleDep2020
S01007476,3957,Geo_ScottishIndexMultipleDep2020
S01007288,3958,Geo_ScottishIndexMultipleDep2020
S01012367,3959,Geo_ScottishIndexMultipleDep2020
S01011045,3960,Geo_ScottishIndexMultipleDep2020
S01007271,4071,Geo_ScottishIndexMultipleDep2020
S01009699,4072,Geo_ScottishIndexMultipleDep2020
S01012398,4073,Geo_ScottishIndexMultipleDep2020
S01007657,4074,Geo_ScottishIndexMultipleDep2020
S01007321,4075,Geo_ScottishIndexMultipleDep2020
S01011019,4076,Geo_ScottishIndexMultipleDep2020
S01007663,4077,Geo_ScottishIndexMultipleDep2020
S01010691,4078,Geo_ScottishIndexMultipleDep2020
S01007059,4079,Geo_ScottishIndexMultipleDep2020
S01010676,4080,Geo_ScottishIndexMultipleDep2020
S01011226,4081,Geo_ScottishIndexMultipleDep2020
S01007249,4082,Geo_ScottishIndexMultipleDep2020
S01007156,4083,Geo_ScottishIndexMultipleDep2020
S01013120,4084,Geo_ScottishIndexMultipleDep2020
S01008242,4085,Geo_ScottishIndexMultipleDep2020
S01012073,4086,Geo_ScottishIndexMultipleDep2020
S01008426,4087,Geo_ScottishIndexMultipleDep2020
S01007733,4088,Geo_ScottishIndexMultipleDep2020
S01009279,4089,Geo_ScottishIndexMultipleDep2020
S01011980,4090,Geo_ScottishIndexMultipleDep2020
S01007585,4091,Geo_ScottishIndexMultipleDep2020
S01009124,4092,Geo_ScottishIndexMultipleDep2020
S01006803,4093,Geo_ScottishIndexMultipleDep2020
S01009043,4094,Geo_ScottishIndexMultipleDep2020
S01010769,4095,Geo_ScottishIndexMultipleDep2020
S01008039,4096,Geo_ScottishIndexMultipleDep2020
S01008099,4097,Geo_ScottishIndexMultipleDep2020
S01012211,4098,Geo_ScottishIndexMultipleDep2020
S01012574,4099,Geo_ScottishIndexMultipleDep2020
S01013151,4100,Geo_ScottishIndexMultipleDep2020
S01010819,4101,Geo_ScottishIndexMultipleDep2020
S01009868,4102,Geo_ScottishIndexMultipleDep2020
S01012636,4103,Geo_ScottishIndexMultipleDep2020
S01012404,4104,Geo_ScottishIndexMultipleDep2020
S01008674,4105,Geo_ScottishIndexMultipleDep2020
S01012025,4106,Geo_ScottishIndexMultipleDep2020
S01012385,4107,Geo_ScottishIndexMultipleDep2020
S01012226,4108,Geo_ScottishIndexMultipleDep2020
S01009702,4109,Geo_ScottishIndexMultipleDep2020
S01007028,4110,Geo_ScottishIndexMultipleDep2020
S01008997,4111,Geo_ScottishIndexMultipleDep2020
S01008162,4112,Geo_ScottishIndexMultipleDep2020
S01010659,4113,Geo_ScottishIndexMultipleDep2020
S01008155,4114,Geo_ScottishIndexMultipleDep2020
S01012327,4115,Geo_ScottishIndexMultipleDep2020
S01012769,4116,Geo_ScottishIndexMultipleDep2020
S01008761,4117,Geo_ScottishIndexMultipleDep2020
S01006690,4118,Geo_ScottishIndexMultipleDep2020
S01007895,4119,Geo_ScottishIndexMultipleDep2020
S01007563,4120,Geo_ScottishIndexMultipleDep2020
S01012107,4121,Geo_ScottishIndexMultipleDep2020
S01007104,4122,Geo_ScottishIndexMultipleDep2020
S01012293,4123,Geo_ScottishIndexMultipleDep2020
S01007422,4124,Geo_ScottishIndexMultipleDep2020
S01010952,4125,Geo_ScottishIndexMultipleDep2020
S01008984,4126,Geo_ScottishIndexMultipleDep2020
S01010274,4127,Geo_ScottishIndexMultipleDep2020
S01006830,4128,Geo_ScottishIndexMultipleDep2020
S01007270,4129,Geo_ScottishIndexMultipleDep2020
S01010293,4130,Geo_ScottishIndexMultipleDep2020
S01006693,4131,Geo_ScottishIndexMultipleDep2020
S01012927,4132,Geo_ScottishIndexMultipleDep2020
